,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69,pca70,pca71,pca72,pca73,pca74,pca75,pca76,pca77,pca78,pca79,pca80,pca81,pca82,pca83,pca84,pca85,pca86,pca87,pca88,pca89,pca90,pca91,pca92,pca93,pca94,pca95,pca96,pca97,pca98,pca99,pca100,metallic_fraction,electroneg_diff,avg_electroneg,bandgap,material_id,density,formation_energy_per_atom,volume,space_group,crystal_system,energy_above_hull,is_metal,is_magnetic,total_magnetization,num_elements,composition,dielectric_total,bulk_modulus_voigt,bulk_modulus_reuss,bulk_modulus_vrh,bulk_modulus,shear_modulus_voigt,shear_modulus_reuss,shear_modulus_vrh,shear_modulus,universal_anisotropy,dielectric_ionic,dielectric_electronic,bandgap
18505,13.614506975798152,-7.582053485266226,-7.541458374537804,0.9525106433521726,1.0694932557460688,-0.2321365649131847,2.2757613035181112,-0.1093712698481817,-1.3534973789006093,0.2463485019999159,2.47602547830852,1.86569651639625,0.5543634408393922,0.6305356941275994,-0.3595890438333277,0.526404265533967,0.130514754108203,-0.1390969034173014,-0.7245033136267692,-0.9279317795149968,-0.2261016190628644,-0.5912340221634002,-0.1771625915260979,0.8163274371781879,0.4329534620992374,0.5002768168018544,0.8016631043341975,-0.4613826988565579,0.4675369885323244,0.8984470681369922,0.39124090472551,-0.0990788847380722,-0.113392914809456,-0.5583395786483417,0.3500651629611733,0.113727206560808,1.0647766603290785,0.914837427873598,-0.2307602445354061,0.4359719706482176,0.3497882268204347,-0.1171624314257371,0.0701687795804542,-0.7560129530526056,0.400390386813131,0.644490277107122,-0.0534644659620854,0.3830362797780618,0.4974420445428213,0.1024600794086202,0.37073735251097,-0.0558777803980189,-0.154014498023623,-0.9016051998900456,-0.2988407668113485,-0.3593833655513208,-0.2390619394522125,0.4314710625891141,1.3075004706494748,-1.2465362042087476,0.8760569632135934,0.2303888314913018,-0.2872111315637189,0.508550356451264,0.4190215640769302,0.0809833829421374,0.7013938256786021,-0.1231055879886078,-0.5263910605857873,-0.2847326588166122,0.4960409983151829,0.1317633011904819,0.1801449952922134,-0.0682915880554519,-0.20719719681229,-0.522470961464986,0.4546743920146331,-0.1178646621643161,0.4388205635306877,-0.5426480617743348,0.320781348189595,-0.1050024264920367,-0.279820003764946,-0.7178868763296403,0.1150300520436476,-0.2417762467637073,-0.6049703593431744,0.0883740170430012,-0.6686319361177849,-0.6647254333285649,0.4310106549043853,0.1099348015080411,0.1877871200737033,-0.1566752350959543,0.1830407988378915,0.3399529492106349,-0.3510158602506082,0.5377315462231619,0.07366634148489,-0.5352563883050312,0.4117647058823529,1.04,2.2735294117647062,1.2149,mp-674339,6.458831838652496,-0.8058290938235311,1389.626122364327,P31c,Trigonal,0.013339108823528,False,False,0.0003083,3.0,Tl12 Pb2 I20,,,,,,,,,,,,,1.2149
18514,22.63981275881623,-5.086872606658283,-8.822019534611231,0.069829855948076,1.274666467704463,0.7819426013692419,-1.77362138203895,-1.297685219091179,-1.4649421862836336,0.0120523779446072,0.9935229231931648,1.7258437931541075,0.9345151989466436,1.6411128217669173,-1.4956526339264076,1.8168473822029088,0.3725045392684174,0.3093136596735851,-0.5534768482216803,-0.8496656096738573,0.0283804571462563,0.5198510021195795,0.4302412051549265,-0.2722493779965655,-0.4352266486705524,-0.6900153673525697,0.0173169421446699,-0.0568169361752045,0.9198883783816952,0.5872759527752456,0.0666411558479382,-0.3573738608695387,-0.6264271421724266,-0.0425645766397456,-0.493469718378123,-0.5434205409396443,-0.0679803720390201,-0.2500309070679715,-0.1252632766539269,0.1276820682618153,-0.155408734913426,0.2575938266978164,-0.7698801606009745,-0.790349744483051,-0.573372477666207,0.3546966279468542,0.4217632489609129,0.174420105215983,0.4264075974178311,-0.1803295485738276,0.0439143442285495,0.2624238633896966,-0.1002435404944585,0.4634987472087357,-0.09773767135039,0.5749930901643281,-0.4914394763470031,0.4274816916765018,0.198852563903325,0.1831207154218151,-0.1265847131238644,0.0203558676935049,0.1690816557959714,-0.3176816664443026,0.6269211053637002,-0.2791140777494562,0.5095403076144513,0.1326041028954136,-0.6160338614313193,0.4975206074647748,0.0021253767010869,-0.0585825333166002,-0.1489338189091596,-0.1522626653296348,-0.3896827599724854,-0.6301245372204897,0.1850322186544404,-0.3630520019079915,0.3718371001373359,-0.1024439483790679,0.0005020149305375,-0.2873181226085088,-0.5086701268630252,-0.0614041194206095,0.0447427129517127,0.1053214747668129,-0.48448636060067,0.0115407831132907,0.3665182991661974,-0.0379585271062127,0.3292722563367271,0.4536894793052274,-0.0412565112251558,0.0216412492050833,-0.2319333158466783,-0.4949876018398296,-0.0317090616664371,0.3787240970823323,-0.4427684367411711,-0.5533815657738006,0.3333333333333333,0.9700000000000002,2.336666666666667,2.3794,mp-571197,5.288994647832472,-0.8270690301904751,804.8519434803919,P3m1,Trigonal,1.452825396786039e-05,False,False,0.0,2.0,Cd7 I14,,,,,,,,,,,,,2.3794
18603,22.401534342183567,-5.184932381638467,-8.637263828129306,-0.009071147820452,1.328474756715438,0.6979111907547368,-1.653535347536474,-1.326983258637874,-1.322550040008595,-0.0952047604247792,1.232165901715927,1.7716878661867363,0.9407530301309692,1.5916705451230335,-1.3785652177977197,1.952355678540557,0.3119528749933727,0.2408576841131101,-0.369986270610128,-0.6910479667599563,0.077461838014933,0.5183687214587477,0.3913921935207295,-0.1107759318454259,-0.4791007674230339,-0.692063257628276,-0.0816136183779439,-0.0541564966929631,0.867540553620152,0.4772074373253872,0.0984251670660169,-0.4260979146102431,-0.7203693500844703,0.1132146430542702,-0.5443534652684949,-0.4863837631964219,-0.1533522487712268,-0.2179803116070062,-0.2504538740558301,0.1477950114502795,-0.1257569239250508,0.263307734380124,-0.7916938766017659,-0.9226962171448772,-0.5094450272033493,0.4114443372838561,0.3842236658518144,0.1179966871361492,0.5335477610384415,0.042236798125675,-0.0033964935604609,0.3196132191670677,-0.1758725045825496,0.4982712413979454,-0.1116155351585067,0.5389751931706309,-0.3837184195343452,0.3093107877382763,0.2856707199983015,0.2262648898234863,-0.1376574971585933,0.0326808218094597,0.1888312465853116,-0.24373120352918,0.6925636827124758,-0.2778318499331826,0.473160933978538,0.2736094642620711,-0.6048295271954713,0.4354320049524797,0.050941606873392,-0.0334395498032997,-0.2327184016139847,-0.0354414763728252,-0.3436124168058195,-0.5997199325902243,0.0231759593276848,-0.3433961718549657,0.2989654902188534,-0.0686888451843621,-0.0230500676721017,-0.2675003866498934,-0.4589955615854183,-0.0382625547648252,-0.0027369140198125,-0.0175358135600314,-0.3658376005917119,-0.0798006088115152,0.2875337114541604,-0.0934698942208692,0.3263672666898797,0.4242678098163067,-0.0080104286768629,0.0486299708169928,-0.1785638791034854,-0.4069682367370502,-0.1172171574000488,0.4415839650158876,-0.4832996799461718,-0.5700452490973391,0.3333333333333333,0.9700000000000002,2.3366666666666664,2.3804,mp-571615,5.336959202568102,-0.8267103706666631,1139.45506093673,P3m1,Trigonal,0.00037318777778,False,False,0.0,2.0,Cd10 I20,,,,,,,,,,,,,2.3804
18923,22.4503300858136,-5.1164828767659065,-8.633897731172794,-0.0120256994783231,1.2503744185880616,0.6856274378734895,-1.604190060041694,-1.2283435229820092,-1.2833920405846653,-0.0848753987495726,1.127563517445518,1.785047474924312,0.9866247281422844,1.587889665803896,-1.4873676074299365,1.9035422529232235,0.2268376858732148,0.3080685485337493,-0.4609056515031391,-0.7432884659309246,0.0853937193585282,0.5196256733435474,0.3789801175721835,-0.1313011676870653,-0.4980371387124561,-0.712630049747809,0.0392786981539296,-0.0355114856161545,0.8909631966479898,0.4746952640580684,0.0337304664064375,-0.3889990030096228,-0.6534125525352297,0.0508440367453142,-0.4599964389405809,-0.5530281186301261,-0.1478159846660274,-0.1622309989865687,-0.2121666497971269,0.1686492719648606,-0.0802493995598298,0.2716069716598996,-0.7933449475360795,-0.8926029955663982,-0.4444887762031537,0.4241813172470457,0.4061185669569208,0.2130342011295231,0.5417039815007141,-0.0022483408014271,-0.0825514614025423,0.3352696596465147,-0.1149014365103154,0.5539118520147527,-0.1175893214357513,0.5437160181650786,-0.4366220053783345,0.3534973959705674,0.2437322098168273,0.2089658649355223,-0.1528675666407055,-0.0284506429202203,0.1612714569957121,-0.2512418113997349,0.6591722389863502,-0.3703425646248203,0.4877315658638619,0.257164210664871,-0.6203984560188426,0.4062283149170966,0.0670688043079431,-0.0213215440946324,-0.2918903680780407,-0.0954426199547053,-0.3071030529083393,-0.5914122170060285,0.0354828670591596,-0.3577300017049855,0.3228966592235817,-0.1067072560399075,-0.0634514239811963,-0.2933258582918572,-0.4681518603604669,-0.0418770511397125,-0.0039725168304485,-0.0520437960556525,-0.3837728593262773,-0.0531873388463948,0.2993961196759,-0.1252068762870785,0.2823318033110136,0.4057672813260778,-0.0032404187529711,0.0159023215096888,-0.170078404451635,-0.4207197102119142,-0.1085301996301461,0.4462784565313425,-0.5052868472042883,-0.5761830763174878,0.3333333333333333,0.9700000000000002,2.336666666666667,2.4247,mp-571593,5.245860200352309,-0.8268508442777761,1391.0912470684602,P3m1,Trigonal,0.000232714166666,False,False,0.0,2.0,Cd12 I24,,,,,,,,,,,,,2.4247
19107,22.231347818919183,-5.205725695880563,-8.753677974199563,0.0551578739846856,1.1771928487821914,0.7950142176270082,-1.759165934663908,-1.2496720747388874,-1.3994111970686285,0.0131332690268284,1.0966890102294868,1.6657239070457752,0.9284510551985302,1.6707549849658283,-1.4869965749073284,1.700964213767741,0.2356082882568231,0.3830582321330136,-0.5226336408424449,-0.7665957276711592,0.1012098852961294,0.4910490132490024,0.3944029306251517,-0.2271105198866446,-0.4242353182998779,-0.6389804408926435,0.0697283382614535,-0.1075368900299743,0.9901669268197328,0.6062196470823922,0.0755277788875839,-0.3516746115004905,-0.6165560720486931,-0.0789445696118215,-0.4656478034003232,-0.5657174238335329,-0.0181620245322559,-0.1749336204326833,-0.1146240233749833,0.094399274197074,-0.2004409999334621,0.1931594284001845,-0.783559580871443,-0.7907020009465743,-0.5207806915811153,0.3661897392851874,0.4474528427738604,0.254693799692985,0.4811077441573429,-0.1425800289988382,0.0199060894856302,0.2686409045929854,-0.029580599551387,0.4959557036154539,-0.0664798977077197,0.554685536622506,-0.4746666413387919,0.4335793883405017,0.1755989150847431,0.1119359497982435,-0.1904982356194115,-0.0316720058434716,0.143960166194388,-0.3056811085266817,0.596155845656005,-0.4226134249290519,0.5408754058423241,0.12515465366931,-0.5935391258774407,0.4956643408758275,-0.0179858968715995,-0.0232268484430836,-0.172996353727375,-0.2006568335521742,-0.3417219063683924,-0.6351794832371522,0.129778844427133,-0.300824499998478,0.3535430919266915,-0.1595947163106113,0.0027495627305854,-0.3407304060464601,-0.4744302738967327,-0.0777082460602914,0.0310101932049091,0.0491111253293619,-0.5091187268621337,-0.0164294288878524,0.3391867493474485,-0.1018140740097829,0.3968279399224085,0.4672278832291787,-0.0522389954783065,-0.0110452794956476,-0.190350675588638,-0.4723301619111577,-0.0670412772625998,0.38487972899405,-0.4598632211696276,-0.6110503473319404,0.3333333333333333,0.9700000000000002,2.336666666666667,2.3803,mp-571668,5.002083448127093,-0.825980666944444,1458.886138892236,P3m1,Trigonal,0.001102891499999,False,False,0.001690699999999,2.0,Cd12 I24,,,,,,,,,,,,,2.3803
19232,22.4123817271178,-5.125817207949961,-8.59516368750609,-0.0026042148921741,1.3501306807941786,0.543968255853397,-1.4740763396546803,-1.3544145184565988,-1.3675648458597682,0.0219891216081267,1.0302404458517722,1.6453593221640783,0.9109944331893332,1.5562386747017247,-1.498107700537334,1.8817344133710403,0.3845656201838296,0.2827716139970387,-0.453934970345588,-0.757834904516395,0.0310188592871417,0.5383687113999506,0.3446649466116796,-0.0763909840199741,-0.4236296702446145,-0.7389872433784125,-0.0022371798694804,-0.0202622097352674,0.912276438371904,0.4341488670066566,-0.0029195794142795,-0.4335710899782652,-0.6782212276947677,0.0867312986867671,-0.4403927235973666,-0.5102828865949451,-0.196953678536882,-0.1843380051366211,-0.2768827565423729,0.1615346188054554,0.0173295508660199,0.311186347682198,-0.7763696490666571,-0.904849686521703,-0.4585341649476834,0.4511756432956496,0.3975433751552268,0.144010067089861,0.461904748026462,-0.0223919509167157,-0.0015861077994609,0.3400446346709944,-0.1467008290634522,0.5367157799113438,-0.1453130116166875,0.5591560452446361,-0.3913998068743957,0.3341476629912441,0.305011666301064,0.2441571272030271,-0.146839833830639,0.0213689584894973,0.1406684029577422,-0.2557582632338112,0.5926829473145689,-0.3418940363593771,0.4237971025510223,0.2240684005838025,-0.5978419148253542,0.4355051575587199,0.0760025010535675,-0.0444367601248153,-0.2898945648965462,-0.0582814800250747,-0.3806632460013568,-0.5926490421046975,0.0474742422561435,-0.37554135642173,0.274781847514516,-0.0581156295581287,-0.0792028339655398,-0.2905046484656114,-0.4307392441276295,-0.034414217193055,-0.0479738950673219,-0.0543783615058744,-0.3787724187613147,-0.0233540350896083,0.3122375131938167,-0.0943474586414495,0.2911131223942069,0.3729731190593071,0.0144825940185313,0.0909254523044209,-0.191757834179173,-0.4327662556502942,-0.1149028548621805,0.4574935137778034,-0.5069372581869224,-0.5636519692832198,0.3333333333333333,0.9700000000000002,2.336666666666667,2.4043,mp-669326,5.341737337305559,-0.8267158288148151,1024.5922460129564,P3m1,Trigonal,0.000367729629628,False,False,0.0,2.0,Cd9 I18,,,,,,,,,,,,,2.4043
19904,23.19559163796997,-4.915777732405247,-8.695227089684328,0.0065161400944999,1.4520318411944302,0.5989272486482698,-1.7764545415856712,-1.285180216279977,-1.4136679480913092,-0.1054613672301588,1.0325959281090975,1.787949684584628,0.9210152073083598,1.4301088466339291,-1.5042442281284076,1.952567435550243,0.296033686456216,0.1122505237928904,-0.4188003071546311,-0.8314805734886147,0.0969184379236124,0.5699119689327008,0.5021255273432386,-0.1575396031239128,-0.4264156416367018,-0.8134344148694265,-0.0180578995436202,-0.0265687202309058,0.8940403193690554,0.4496983785870833,-0.0074265456523447,-0.4644795304842155,-0.7061705705463244,0.1233085639469729,-0.3743101075108915,-0.4676260986180702,-0.2673511157339239,-0.2527099786979204,-0.3362813954688484,0.0828363507414818,-0.0131219859278944,0.2352717504908782,-0.7362998436549212,-0.939638264317761,-0.429893905577589,0.4257342436939275,0.4758586197506236,0.1247256847804749,0.5253869962693403,-0.0187574618967612,-0.0407965907657109,0.3607960205190152,-0.1757227711300389,0.5221249445705924,-0.116573611790894,0.48403952786366,-0.3290825574996541,0.3768078793943895,0.2531505349669375,0.3449357070903696,-0.1128491094868777,0.0467805895473149,0.1652315422045232,-0.2292765200366948,0.6798347265415866,-0.2942466568807771,0.5106530511050232,0.2243617919597984,-0.6125998687076372,0.4311831805168148,0.0950559211349358,0.0111039562795637,-0.2713004231008335,-0.0704620982641463,-0.3831926517253189,-0.5513130119885492,0.060441991307986,-0.3848407725256258,0.2515946468787572,-0.1182366093756976,-0.0909842051313187,-0.3355567237152356,-0.5028674290069921,-0.0236935414019016,0.0057565894062262,-0.0189361916709009,-0.3746178964917308,-0.0146407223788969,0.3244426685946326,-0.0787906202219496,0.312449514349699,0.387843511266168,0.0365508202392551,0.0800405465881661,-0.1696138254761857,-0.4115528375804265,-0.0678761210840365,0.391813020324297,-0.4621773744348168,-0.6076649998870267,0.3333333333333333,0.9700000000000002,2.3366666666666664,2.3711,mp-570511,5.245182159815592,-0.826968475999997,579.6962801376645,P3m1,Trigonal,0.000115082444446,False,False,0.0,2.0,Cd5 I10,,,,,,,,,,,,,2.3711
20216,84.20325191609437,21.73440435320545,-1.4842811268498202,-8.338351203044692,-6.819447258559656,-5.02985234202519,3.814758487722903,6.287363347965451,-2.0297850125199424,4.990559757215365,2.5515341655336927,-4.197854216267047,-4.077853632237245,6.0396426879756095,-6.065330106692452,2.849586430918104,0.9266290958119188,0.9803783580511144,0.4150495957228123,-4.564004407204548,2.917136914517854,1.7365799144564271,0.4669410516973208,0.7618587194512398,-1.6661951182525527,-3.7150326565491936,-4.181074527346537,-4.485584143865284,2.1287662753088266,0.965564012610415,0.6876589164468535,-0.4425325613101225,0.9025279495205322,-0.1052977565626838,4.035139628148153,-0.5441915897968661,-3.651293433205213,1.8693170474013747,-1.844511440034084,-2.3947487298358867,0.4392502204718849,4.007707201308264,-0.588818468215435,-1.2784583784908716,-3.783516736550768,-0.2039501241792201,1.02402864087676,-1.3690201520350482,-1.7869737372662884,-0.4667536837039946,0.8501640859598505,-0.6182473059869332,-0.1577700573531942,1.9810951328631776,0.3881259303905516,-0.1405857364663072,0.3056259278823729,2.2374916992077205,0.0976395973090282,0.5181473710445106,0.3020587179869846,0.5489208196336608,1.903107541075593,1.0886434346956324,-0.1981410342466093,-0.6462455712334046,2.182828682217324,0.6486627601091217,1.4661452914579738,-0.3972206592769918,0.3700841796066702,-0.2450239276639196,0.3018940425105769,-0.6266887233637368,-0.6030885807465618,-2.044025948585919,-0.3948954830187442,1.1968248744876415,0.305692799230073,0.2128756486676888,-1.1028935014609076,-1.2201718685076968,0.2949460904649988,1.3560016207997223,1.6564534803848143,2.395134838382087,-0.0630371544673234,0.9691525740249732,1.0405527397696894,-0.2742511605588275,1.1212994698516567,-0.959711340049915,-0.1732590731205327,-1.504123292613265,0.3062148197060453,-0.3763691923669379,-0.4396158061557752,-0.0182731971480983,2.8602418086502768,0.3434838585586113,0.0,1.0,2.3665217391304347,4.675000000000001,mp-1197013,1.854674538006022,-0.308700870525362,1430.3649239291124,P2_1/c,Monoclinic,0.154766190163043,False,False,0.107560499999999,6.0,B8 As4 H52 C12 Br12 N4,,,,,,,,,,,,,4.675000000000001
20387,21.15570486861698,-5.421869973502799,-8.420233263331177,0.2479738717169321,1.441274252742647,-0.0798388619125759,-0.6857136692780335,-1.254506814350415,-1.3857443881852765,0.1905813092416494,0.932386874005764,1.6576738815773235,0.6012214928148707,1.357485987560581,-1.7832356099570634,1.8239956563626067,0.1236205406730579,0.3921336093821914,-0.2792777379436404,-0.6436132434669876,0.0927320945888734,0.2474375004494024,0.3038082872391538,-0.3189735883919444,-0.2637114980092676,-0.6563032354096761,0.1396889082160594,0.0762334956342472,1.2054718939196558,0.0414777241514199,0.1958544685092817,-0.5664987372887343,-0.5070063410443455,-0.2155076384713817,-0.6488683433486142,-0.532061937494788,-0.1912696383004884,-0.1146399788216489,-0.1090304600509642,-0.0254247536827779,0.1350634685577132,0.2573384860941922,-0.6232732300483704,-1.0571269602331346,-0.2922299556426173,0.4072967674163028,0.2894038895697609,-0.0515307731416016,0.4482835740540559,0.1787249773493948,0.003514713313234,0.4805265803798117,-0.155539487105215,0.4928135961423819,-0.0436452691266341,0.3970743124960563,-0.3315042734776247,0.2646661780032432,0.1748609735057334,0.3708878783929744,-0.0791061084858582,0.0511183402039346,0.1848207049478271,-0.1058893829819135,0.679210228764651,-0.1604607636449439,0.513634879516079,0.2679792278613271,-0.6300878045064675,0.5906145956884267,-0.0117603899680988,-0.1937509840478787,-0.4151985997411668,-0.092738259717164,-0.3457845324556179,-0.5954360807315708,-0.0306268711284539,-0.2675455008518715,0.2722788786300967,-0.0423104406273415,0.0120802255030577,-0.3699087716152522,-0.4173270408732804,-0.0384678728494191,-0.0174079624475778,-0.2725993714284721,-0.4653325885729094,-0.1624429038602442,0.4563406416968893,0.0342351116960014,0.2350112090699313,0.4415607842748985,-0.0415090040530107,0.0643639119520498,-0.21985519363998,-0.454612594705081,-0.2693765543868121,0.4021838669375432,-0.5434159636023952,-0.3902557004296274,0.3333333333333333,0.9700000000000002,2.3366666666666664,2.3251,mp-680144,5.069865474319847,-0.82497301491228,2279.0205949143715,P3m1,Trigonal,0.002110543532163,False,False,0.0040084,2.0,Cd19 I38,,,,,,,,,,,,,2.3251
20594,22.428466035099472,-5.140737258922785,-8.613730742017596,0.0409798163144011,1.3555769597357603,0.5917210200814196,-1.5197886138960013,-1.2387950953003883,-1.4217676446197882,0.0011702168388093,0.9540488817027633,1.7342067365979807,0.966747341561469,1.547792317517294,-1.461925998252705,1.94841363186152,0.3074223999734513,0.3550168199067933,-0.4832354088159648,-0.7441333141773094,0.011023332244657,0.5536527476567863,0.3446352475396144,-0.0976440079816101,-0.4436050686175394,-0.8278926602357902,0.0497492480121202,-0.0476730811669599,0.8642078786438799,0.4971894248208993,0.1216460896297528,-0.3552691082017006,-0.6855418209840873,0.0541497402267407,-0.445902238782713,-0.5517817393756045,-0.1023561400933498,-0.1195016676280291,-0.2822328626301639,0.1226436478212385,-0.0615714816569624,0.32954799350664,-0.7393295222722226,-0.9102631838127108,-0.4501896591946021,0.3965737026418413,0.4132000245749731,0.1601533995325714,0.4736476507450692,-0.0301082527567349,-0.0904364437211659,0.3519129948261676,-0.2005763571684916,0.4911786295987345,-0.1617016785632266,0.5261753528266051,-0.3977661172973791,0.3021807288440106,0.2510325577659121,0.2337056503452242,-0.163128179380196,-0.0126779129983835,0.1510648723497146,-0.2553084667566159,0.6794615491894538,-0.2885780760895987,0.3618526662411471,0.2978243513363711,-0.5644745696861675,0.4253573441467757,0.0832968758065301,-0.0066008568089709,-0.2666958730671862,-0.0559741524139954,-0.3067670386952384,-0.581213166081907,0.0930004409652491,-0.3509401676075677,0.3096543782166678,-0.1177684017665605,-0.0186481956431228,-0.3253212702412134,-0.5332318599816732,-0.0351391016723094,-0.0537254502337521,-0.0025544506134073,-0.3665009554846473,-0.0475316346363906,0.2976679497503186,-0.1325475591385418,0.283988212906223,0.4254479551129606,-0.0355764132473614,0.0625864462710882,-0.109743202284512,-0.4623165025555595,-0.1509991543220353,0.4320300745841063,-0.4905110024411376,-0.5212529579053686,0.3333333333333333,0.9700000000000002,2.3366666666666664,2.3549,mp-569510,4.9551948768682745,-0.826238529999999,1963.587814240708,P3m1,Trigonal,0.000845028444443,False,False,0.0102848,2.0,Cd16 I32,,,,,,,,,,,,,2.3549
20745,17.426330183081753,-6.056802092846668,-9.017935910693378,0.3617011139062616,2.1692359888803168,-1.4434549446062823,-0.0501960474615327,0.1198784160551352,-0.4883376076700704,1.1123766447849257,-0.0044991236469064,0.0865461298457065,0.1266283045370768,1.4650237677292854,-0.3870466396231983,2.026400787034804,0.2227549501130033,0.2595849911061837,-0.3718273951176457,-2.1634008392053112,-0.7988004749646304,0.9525590621640196,-0.3583253834203095,0.5664600145104473,-0.2958722508602036,-0.196846728804852,-0.8478073369758276,0.3201458799899647,0.3394193076199455,0.2057161773071731,0.7151451563085266,0.4727746442450549,-0.132177518587619,0.5691813604134441,-0.0249840982506733,-0.44096410057998,-0.551658787164381,-0.2673754396186816,-0.5030747110061352,0.7701395165548123,-0.7045106087999786,0.1799847973417288,-0.1978469575875489,0.2859940330122409,-0.0733348214268401,-0.0006391102131656,0.5139207458873185,0.423307460960873,0.7468344681917648,0.0548614202506921,-0.2505273883366753,0.5109903134981354,-0.4039492192944064,0.4015014093006018,0.3754906916008588,0.7767780656776151,-0.5441006374200184,0.0642007292477939,0.414239170714639,0.2383189134365632,0.2773685093012231,-0.2181385969901538,0.2489259350213984,0.3142363644152417,0.4677772266890258,-0.3976366492349256,0.1076960056000414,0.2028087939275937,-0.0857764040947359,-0.1449911035369261,0.0645909899844114,0.2996071137076198,0.3157385637207943,0.1572552326986803,-0.1702730916547881,0.3616951306552952,-0.299158433467016,-0.4234884218310463,0.3261960750055452,0.2359318153608617,0.6418999070756236,-0.4785527388298142,-0.1337896158804422,0.6169366025162615,0.1992847876745561,-0.0374592651003154,0.1238074137172206,0.4902519399598238,0.1871987195834648,-0.2795935346699675,0.21237852619682,0.0060060579738021,0.9841827189108218,-0.1085026338346679,-0.1253386565030016,-0.2435802679488864,-0.4311040320475091,0.4955445613868755,-0.0549965553053282,-0.0189554138190107,0.3333333333333333,2.27,2.4233333333333333,2.1787,mp-754960,6.324083121223915,-2.981914516666666,154.00686664695766,R-3m,Trigonal,0.077130263333333,False,False,0.0001132,3.0,Sm2 I2 O2,,26.75,5.212,15.981,15.981,16.506,3.014,9.76,9.76,26.511,,,2.1787
20905,13.127981557566129,-6.921876575738708,17.53696587715804,-4.704332897207338,-9.718491022254604,4.351983809623501,3.071705031190428,-0.8676083753749061,-0.0248469802712651,-3.741103456013045,-7.807688759375009,6.7164536245223765,-1.53674412440891,0.3618663363116329,0.014088780452453,-3.1194916223998286,0.7255502914986686,-0.3662257622501143,-4.406873080168075,-1.384080097681676,-1.6853790372396928,-3.5695585167495585,-6.33571331274001,5.198755337504773,-2.13939708348876,-2.612460591495249,-4.551947515450256,2.6249002064623737,1.2654561665446318,1.3396364572199573,-0.5991551728004495,-1.082429180657995,2.5408168543685585,-1.584266118691131,-2.714286109529166,-1.7147899279344807,3.061339604277257,1.861241805805382,-2.5313716345318458,3.4771407789266267,-0.0406928776796813,-1.8685755974795168,0.2254505973629214,-1.6730770863041882,1.1149541881577751,-0.4045911766871326,5.673894811613824,-1.0186602531968283,-1.820351103299064,-0.7908757277580565,0.5671053022502837,-1.4724677462697942,-2.31265266920844,0.3814703106099176,-2.99414957305446,-1.070005049696225,-1.8492527772919607,-2.508299905989591,2.4602846434217884,-2.109540132726584,0.7110933405337385,-2.2943337644617863,0.3792008144364885,1.3691249920329924,-2.46751259799018,0.8232431955408859,-1.2104550445324291,0.6801297537032045,-1.2282328587196525,1.436736713628504,-0.0139816862896816,-0.7004297968659676,0.7821778281451516,-0.3177577820415029,-0.1054353191985964,-0.411343202714802,0.8755257858366319,-2.633556205463668,1.9259025797491431,-1.6129969340897068,0.0484302647604336,-1.6305962550014443,-1.8272575176210448,-1.4641582002561266,-1.131822212194879,-0.1017539551320099,-0.1547286013236331,1.7895089513630718,0.2901708441879534,0.9545721280456432,2.359691444691198,0.1171396973741807,-0.3556886511569886,-0.470595537270035,0.8663829204109534,-2.0112867096955047,0.1305710873996483,2.669675562869633,-0.7678011285274672,-0.0340719770738208,0.3,3.0,3.194,1.9566,mp-1176671,3.08979901906286,-2.79481948466954,537.0090080922746,P2_1/c,Monoclinic,0.071533015749993,False,True,32.0042008,3.0,Li4 Mn8 F28,,,,,,,,,,,,,1.9566
